"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"12:22:51.5215180 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.5215297 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.5219228 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.5221929 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5222248 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.5222342 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.5563888 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\shell32.dll","NAME NOT FOUND",""
"12:22:51.5566925 PM","main.exe","24160","CreateFile","C:\Windows\System32\shell32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5567339 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\shell32.dll","SUCCESS","CreationTime: 3/11/2026 1:06:46 PM, LastAccessTime: 4/4/2026 12:21:11 PM, LastWriteTime: 3/11/2026 1:06:47 PM, ChangeTime: 3/12/2026 12:16:19 AM, FileAttributes: A"
"12:22:51.5567453 PM","main.exe","24160","CloseFile","C:\Windows\System32\shell32.dll","SUCCESS",""
"12:22:51.5570460 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\shell32.dll","NAME NOT FOUND",""
"12:22:51.5576082 PM","main.exe","24160","CreateFile","C:\Windows\System32\shell32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5576429 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\shell32.dll","SUCCESS","CreationTime: 3/11/2026 1:06:46 PM, LastAccessTime: 4/4/2026 12:21:11 PM, LastWriteTime: 3/11/2026 1:06:47 PM, ChangeTime: 3/12/2026 12:16:19 AM, FileAttributes: A"
"12:22:51.5576524 PM","main.exe","24160","CloseFile","C:\Windows\System32\shell32.dll","SUCCESS",""
"12:22:51.5667350 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.5672169 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5672886 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.5673072 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.5677269 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.5680423 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5680906 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.5681047 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.5701521 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.5704659 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5705083 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.5705196 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.5708092 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.5710621 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.5710882 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.5710970 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.6200278 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.6204650 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.6205061 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.6205174 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.6208061 PM","main.exe","24160","QueryOpen","D:\Work\FingerDraw\FingerDraw\windows-server\Application\cryptext.dll","NAME NOT FOUND",""
"12:22:51.6210569 PM","main.exe","24160","CreateFile","C:\Windows\System32\cryptext.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.6210839 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\cryptext.dll","SUCCESS","CreationTime: 11/5/2025 11:24:56 PM, LastAccessTime: 4/4/2026 11:35:29 AM, LastWriteTime: 11/5/2025 11:24:56 PM, ChangeTime: 3/11/2026 4:53:44 PM, FileAttributes: A"
"12:22:51.6210922 PM","main.exe","24160","CloseFile","C:\Windows\System32\cryptext.dll","SUCCESS",""
"12:22:51.6387043 PM","main.exe","24160","RegOpenKey","HKCU\Software\Classes\.dll","NAME NOT FOUND","Desired Access: Read"
"12:22:51.6387132 PM","main.exe","24160","RegOpenKey","HKCR\.dll","SUCCESS","Desired Access: Read"
"12:22:51.6387274 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: Name"
"12:22:51.6387348 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"12:22:51.6387514 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"12:22:51.6387664 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: Name"
"12:22:51.6387739 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"12:22:51.6387824 PM","main.exe","24160","RegOpenKey","HKCU\Software\Classes\.dll","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:22:51.6387973 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: Name"
"12:22:51.6388044 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"12:22:51.6388129 PM","main.exe","24160","RegOpenKey","HKCU\Software\Classes\.dll","NAME NOT FOUND","Desired Access: Maximum Allowed"
"12:22:51.6388700 PM","main.exe","24160","RegCloseKey","HKCR\.dll","SUCCESS",""
"12:22:51.6389490 PM","main.exe","24160","RegOpenKey","HKCU\Software\Classes\.dll","NAME NOT FOUND","Desired Access: Read"
"12:22:51.6389578 PM","main.exe","24160","RegOpenKey","HKCR\.dll","SUCCESS","Desired Access: Read"
"12:22:51.6389660 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: Name"
"12:22:51.6389736 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"12:22:51.6389898 PM","main.exe","24160","RegQueryKey","HKCR\.dll","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"12:22:51.6390057 PM","main.exe","24160","RegCloseKey","HKCR\.dll","SUCCESS",""
"12:22:51.7772116 PM","main.exe","24160","CreateFile","C:\Windows\System32\mscms.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.7772603 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\mscms.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:21:49 PM, LastWriteTime: 3/11/2026 1:06:41 PM, ChangeTime: 3/12/2026 12:16:23 AM, FileAttributes: A"
"12:22:51.7772717 PM","main.exe","24160","CloseFile","C:\Windows\System32\mscms.dll","SUCCESS",""
"12:22:51.7777295 PM","main.exe","24160","CreateFile","C:\Windows\System32\mscms.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.7777556 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\mscms.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:21:49 PM, LastWriteTime: 3/11/2026 1:06:41 PM, ChangeTime: 3/12/2026 12:16:23 AM, FileAttributes: A"
"12:22:51.7777640 PM","main.exe","24160","CloseFile","C:\Windows\System32\mscms.dll","SUCCESS",""
"12:22:51.8379586 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8379998 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8380112 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8383454 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8383698 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8383776 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8414982 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8415267 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8415370 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8419147 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8419381 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8419459 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8424420 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8424664 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8424746 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8427897 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8428128 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8428209 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8493818 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8494413 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8494517 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8497680 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8497920 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8498000 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8531231 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8531529 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8531623 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8534870 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8535110 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8535194 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8540340 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8540580 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8540660 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8544438 PM","main.exe","24160","CreateFile","C:\Windows\System32\ieframe.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8544684 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\ieframe.dll","SUCCESS","CreationTime: 3/11/2026 1:06:42 PM, LastAccessTime: 4/4/2026 12:21:32 PM, LastWriteTime: 3/11/2026 1:06:42 PM, ChangeTime: 3/12/2026 12:16:17 AM, FileAttributes: A"
"12:22:51.8544767 PM","main.exe","24160","CloseFile","C:\Windows\System32\ieframe.dll","SUCCESS",""
"12:22:51.8769116 PM","main.exe","24160","CreateFile","C:\Windows\System32\mscms.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8769842 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\mscms.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:21:49 PM, LastWriteTime: 3/11/2026 1:06:41 PM, ChangeTime: 3/12/2026 12:16:23 AM, FileAttributes: A"
"12:22:51.8769990 PM","main.exe","24160","CloseFile","C:\Windows\System32\mscms.dll","SUCCESS",""
"12:22:51.8775903 PM","main.exe","24160","CreateFile","C:\Windows\System32\mscms.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"12:22:51.8776470 PM","main.exe","24160","QueryBasicInformationFile","C:\Windows\System32\mscms.dll","SUCCESS","CreationTime: 3/11/2026 1:06:41 PM, LastAccessTime: 4/4/2026 12:21:49 PM, LastWriteTime: 3/11/2026 1:06:41 PM, ChangeTime: 3/12/2026 12:16:23 AM, FileAttributes: A"
